 -0.020860   0.157324   0.169244  -0.083744  -0.104362  -0.097889  -0.123123   0.035141   0.015318  -0.060365  -0.020493   0.004912   0.017538   0.021936  -0.056876   0.226218   0.118598   0.310983   0.238419   0.012257   0.013481   0.248303  -0.049689  -0.035610   0.006982  -0.096356  -0.079585  -0.004099   0.086220   0.209684   0.107936   0.267520   0.043774   0.044069  -0.402939   0.084504  -0.136731   0.640382   1.167494   0.782834   0.774804   0.557948   0.415749  -0.313776  -0.007265  -0.067801  -0.190046  -0.124565  -0.190878  -0.433339  -0.791529  -1.153754  -0.847490  -0.609753   0.284591  -0.278139   0.127334   1.108866  -0.719116  -0.846763   0.556632   0.725865  -0.728521   0.794636  -0.597076   0.092147   0.355070  -0.479023  -0.619125  -0.283929  -0.436696  -1.141501  -0.519425  -0.813338  -0.066999  -0.582999   0.708587   0.170629   0.743951   0.111795   0.031367   1.880695   0.452142  -0.116321  -0.038856   0.959369   1.087554   0.373421  -0.387647  -0.300420  -0.937958  -1.004531  -0.408200   0.169313   0.354132   0.374531 
 -0.070894   0.000969   0.003972  -0.025765  -0.038250  -0.131325   0.105045   0.053766   0.071980   0.075169  -0.128460  -0.052858  -0.085029  -0.054589   0.138276  -0.131802   0.043340  -0.137024  -0.148081  -0.120103  -0.145060   0.050532  -0.298086   0.009039   0.134505  -0.049054   0.095535   0.051381   0.162738   0.110505   0.045943   0.041250   0.058134  -0.114726   0.162694  -1.177692  -0.556887  -0.380011   0.082459   0.574838  -0.276283   0.888418   0.529504   0.502416  -0.050468   0.281735   0.329695   0.017350  -0.156720  -0.006419  -0.248824  -0.867829  -0.724622  -0.878676  -1.344204  -0.217091   0.479974   0.171013  -0.235696  -0.145457   0.869804  -1.134876   1.017028   0.287670   0.004526   0.549211   0.669022   1.361408   1.021650   0.523022   0.657399   0.398092   0.812582  -0.009746  -0.450886   0.255777  -0.272048   0.329025  -0.470324   0.137377  -0.167021  -1.594228  -0.853909  -1.048013   0.885854  -0.068986   0.298857   0.150478   0.214017   0.486658  -0.312387  -0.427768  -0.432386  -0.134461  -0.295516   0.288567 
  0.040598   0.068906  -0.035511   0.006735  -0.061697  -0.055637   0.035694   0.248864  -0.041139   0.019828  -0.169565  -0.166757  -0.073514   0.042386   0.148761  -0.076683   0.075423  -0.031355  -0.117125   0.312188   0.112264   0.203218  -0.202747   0.082040   0.074969   0.232601   0.047046   0.218608  -0.094178  -0.150660   0.059800  -0.055843   0.061812  -0.187707  -0.133488  -1.470702  -0.260887  -0.098417   1.636713   1.977264   1.666467   0.520005  -0.083838  -0.097240  -0.419353  -0.219122  -0.010524   0.041155   0.369505   0.331474   0.504982  -0.300571  -0.852863  -1.020140  -1.740220  -0.370625  -0.930503  -0.721110   0.537065   0.129425   0.340102   0.094819   0.177042   0.366669   0.854650  -0.952613  -1.107788  -1.505675  -1.757366  -1.414304  -0.104656   0.820222   1.961291   1.631956   1.331477   0.477215  -0.433297   0.461191  -0.818190  -1.899279   0.229277   0.790851   0.073859   0.386021  -0.617141   0.173388  -0.560308  -0.902180   0.435977  -0.210779   0.246507   0.203438   0.302793   0.246125  -0.273570   1.731454 
 -1.276682  -0.191720  -0.477863  -0.748548  -0.649838  -0.847106  -0.881632  -1.367939  -0.714587  -0.441593  -0.768413  -0.721489  -0.858535  -0.552306  -0.155465  -0.678739  -0.931963   0.119501   0.059338  -0.000721   0.041426  -0.581273  -0.906117  -0.855096  -0.396447  -1.016712  -0.539753  -0.755396  -0.767639  -0.462340  -0.929880  -0.979023  -1.026155  -0.889168  -0.311731   2.435726   0.971583   2.734748   1.895709   1.299058   1.759703   1.171617   0.539193  -0.251553  -0.514792  -0.850953  -0.097331  -0.294860  -0.468772  -0.408259   0.335725   1.725399   2.081511   2.741370   1.538842  -0.722278  -0.977721   0.531817  -1.525666  -1.755676   0.513599  -0.999635  -0.905660   0.917040   0.393760   0.545889   1.557933   0.993717   1.965256  -0.644950   2.430861   1.495498   1.469091   0.768127   0.716986   0.568279  -1.383779  -0.883846  -2.238156  -0.012519  -1.287142  -2.201798  -1.098799   0.574551  -2.444543   0.570316   0.323078  -0.604350   1.130598  -1.437141  -0.825148   0.250637   0.148378   0.797929  -2.532177   0.701710 
 -0.027365  -0.105718  -0.019342   0.096346  -0.052042   0.002739  -0.053272   0.090757  -0.067983  -0.136188   0.165473  -0.080957   0.090360  -0.102466  -0.054749   0.023636   0.178213  -0.363373  -0.094435  -0.271507  -0.129153   0.002360   0.129092  -0.223591  -0.091859   0.072219   0.026576  -0.090300   0.214121   0.007945  -0.112022  -0.102571   0.064974   0.043246   0.113824  -0.787467  -1.091988  -1.558383  -0.850543   0.736369   0.186664   1.372451   0.811057   0.282323   0.101761  -0.259049  -0.327993  -0.348511   0.007185   0.183226   0.608699   1.174489   1.207500   0.367603  -0.033659  -0.831266  -0.736232   0.523085  -0.389561  -0.477047   0.111595  -0.775334   0.640740   1.327937   0.638618   1.418582   0.910291  -0.144628  -0.612820  -0.906947  -1.058176  -1.249126  -1.332577   0.458427   0.050824   0.789414   1.077208   0.288535   0.394299   0.355683  -0.890994  -1.629188  -0.578810  -0.220944   0.333746   0.540349   0.953091   0.263020  -1.206709  -1.372699  -0.769208   0.569026   1.657685   0.334930   0.561812  -0.603424 
  0.008647   0.078591   0.240977  -0.080711  -0.082274  -0.021264  -0.091011   0.301777  -0.018583  -0.046324  -0.038523   0.139366   0.128225  -0.026056  -0.011250   0.010869   0.077994  -0.291834  -0.500315   0.240220   0.022495   0.341761   0.118292   0.274850   0.143071  -0.076095   0.041273  -0.053510   0.082265   0.263828  -0.074031  -0.194849   0.087161   0.101485   0.252682  -3.134375  -1.638487  -0.985930   1.135120   2.651085   2.053768  -0.009029  -0.866900  -0.621190  -0.124808   0.062724   0.265803  -0.142368  -0.304011  -0.564072   0.034994   1.546478   2.333333   1.139025  -0.813548  -0.427477   1.257563  -0.673451  -1.527447   0.426982   1.760505   0.399731   0.396642  -0.127288  -1.011237  -0.936620  -1.977344  -0.527223   1.029672   2.016149   0.927846  -0.276020  -2.690876  -2.600014  -1.626414   0.325728   0.528370   0.180156   1.180451   0.490633  -2.110286   0.105687   0.039578   2.113112  -0.179376  -0.389926  -2.100283   0.101145   1.581699   1.617385  -0.504763  -0.340037  -0.550266   2.104551   0.061993  -1.113275 
 -0.210278  -0.491253  -0.844073  -0.324351   0.686600   0.196211  -0.895965  -1.817932  -1.731500  -1.153505  -0.659989   0.279994   0.633854   1.106379   0.917599   0.795370   0.074649  -0.157597  -0.019733  -0.981838  -1.194822  -1.569816  -1.801249  -1.537247  -0.814407  -0.388637   0.298346   0.869601   1.556554   2.138867   1.944838   1.746662   0.765526   0.151379  -1.187802   1.021243   1.264702   1.728619   3.675362   1.923363   2.738752   0.762057   0.087485  -1.190872  -0.096455   0.296184   0.582527   1.454641   1.361325   0.553382  -0.707434  -2.287973  -2.504496  -1.691785   0.586356  -0.772433  -0.987804   0.418140  -1.078415  -1.299149  -1.881252   3.254640  -2.237607   2.278241   0.536383   1.009094   0.300683  -0.936515  -2.234129  -1.350073  -1.432597  -3.123328  -2.829063  -4.101554  -1.685984  -2.940587   0.951085   0.275777   1.815616  -0.148408  -0.176072   5.436458   1.666941   1.818024  -1.205105   2.054997   1.748332   1.257941  -0.118841  -1.871753  -2.174028  -1.146508  -0.222071   0.160010   1.047301   2.325116 
  0.262141   0.547327  -0.271183  -0.594831   0.056392   1.009617   2.022542   1.132372   0.076594  -0.205122  -1.053277  -0.537982  -1.073288   0.211652   0.526538   0.873268   1.497442   1.207609   0.681288   0.624310   0.369641  -0.316132  -0.738735  -1.581701  -1.054420  -1.373633  -1.076505  -0.857183  -0.212974   0.096080   1.107666   1.361018   1.489703   1.368110   1.715875  -4.247677  -2.047935  -2.227967  -0.416174   1.537166  -0.996633   1.686483   0.651610  -0.544578  -1.694007  -0.844645  -1.003369  -0.590383  -0.587913   0.000981   0.081856  -1.319866  -2.262612  -2.103337  -3.076344  -0.005742   1.270825  -0.306692   2.748386  -0.870974   1.020139  -0.716503   2.884065   0.585208   0.472407   2.845987   3.328184   3.526227   3.765160   0.576886   1.408675   1.149733   1.555894  -0.596302  -0.800618  -1.377331  -0.104128  -0.306244  -2.525910   0.672567  -1.823408  -2.844671  -2.159976  -3.146010   2.438485   1.079954  -1.225676   1.782327   0.609286   3.165514  -0.908379   0.114978  -0.475194  -1.071990  -0.285668  -0.697248 
  0.000213   0.001690  -0.043370   0.002470   0.093359   0.027575  -0.052247  -0.131683   0.033282   0.070234   0.016215   0.022031  -0.019531  -0.161946   0.010782   0.073060  -0.222484   0.154146  -0.176656  -0.545860  -0.036593   0.109576  -0.155753  -0.026124   0.068880   0.195941  -0.109410   0.078148  -0.177644   0.005677   0.047711   0.154279  -0.271601   0.268422   0.406648   0.792088  -0.801515  -2.292072  -1.348523  -0.233021   1.870808   1.952698   0.614004  -0.137387  -0.459902  -0.127149  -0.065891   0.013861   0.005411  -0.380349  -1.040710  -0.896886   0.528727   1.545879   2.184315   1.065760   0.646678  -0.389128  -1.612818  -1.307735  -0.512990  -0.251174   0.285035   1.351950   0.802204   0.584592  -1.343596  -1.773095  -2.458645   0.328427   1.331188   3.053393   1.750351   0.268860  -1.592664  -1.566386   0.304402  -1.061367   2.125173   1.161816  -0.001109  -0.580585  -0.734847  -0.326181  -0.108663   2.348058  -0.010569  -1.612155  -0.025646   0.299569   1.251189  -0.720887  -1.925561  -0.806398  -0.137734   0.115293 
  0.058503  -0.070915  -0.077286   0.246489   0.000752  -0.004439  -0.283500   0.127621  -0.021770  -0.126607   0.016329  -0.026551  -0.056431   0.234383  -0.086683  -0.007010   0.098552   0.170547  -0.492223  -0.500030   0.029850   0.232878   0.264395   0.271258  -0.011115  -0.168852   0.075659  -0.140359  -0.151017  -0.657185   0.008794   0.405740  -0.013425   0.207313  -0.056853  -0.347409  -3.141569  -3.347123   0.766076   4.346893   2.362659  -1.902489  -1.440904  -0.076364   0.875802   0.224382  -0.560077  -0.068177   0.549263   0.717957  -0.886004  -2.839133  -0.188451   2.476470   3.631489  -0.207779  -1.638019  -0.258912  -0.528394  -0.568930   2.132475   0.164203  -0.433751   0.391485  -2.948450  -2.349808   1.313184   3.630009   3.102120  -1.032946  -1.551041  -2.196123   2.413176   4.350571   1.600492  -2.375981  -1.207141  -1.893593   1.150973   2.158283   1.136947  -2.653380   0.343993   1.181962   1.030722  -0.617261  -0.837191   1.053019  -1.711053  -3.157074   1.095326  -0.134797  -0.025306  -0.872571  -1.269512   1.081421 
