-2.178900601163667461e-01 -3.693370347962291467e-01 -1.569333493189421780e-02 1.545509899841395751e-01 -9.825360227101646859e-02 8.110397083070255420e-01 -8.420400924668034470e-01 -6.057769904573947484e-01 5.421332055588906629e-01 -3.077609443891359819e-01 5.392678430951245439e-01 -4.261934654188179183e-01 5.193124152567921703e-01 -9.690663977248088479e-01 -2.904360454169969963e-02 8.279477481628048086e-01 6.185177341504255466e-01 -1.801932784134739340e-01 2.348037339685477010e-01
-2.172269946773139060e-01 -3.693862145304276923e-01 -1.588339695233799767e-02 1.519223125866540625e-01 -1.007871082110038813e-01 8.112909844901216028e-01 -8.415252162150799187e-01 -6.049759988134075783e-01 5.405208018665089709e-01 -3.079813309125477017e-01 5.396659170082964696e-01 -4.258077030926444850e-01 5.196266578461657959e-01 -9.685362541070386966e-01 -3.004988599798960255e-02 8.289138563464255594e-01 6.181825319039162547e-01 -1.789239970415114345e-01 2.378241664258288202e-01
-2.167443774087323416e-01 -3.703530099194191627e-01 -1.663122716534511450e-02 1.525854875223472407e-01 -9.971616747002302883e-02 8.127733046816381091e-01 -8.409278046139148088e-01 -6.051605020968835458e-01 5.395386037969684967e-01 -3.074283671754422520e-01 5.386470161561880410e-01 -4.237946893616701960e-01 5.174587834512702766e-01 -9.680553771635870275e-01 -2.880167815732433134e-02 8.276725031350464779e-01 6.169364362025552273e-01 -1.823054199055972324e-01 2.348146813286480505e-01
-2.171145762313720362e-01 -3.701943056108508157e-01 -1.504350090189417698e-02 1.549295111504095102e-01 -1.012161708331585225e-01 8.131140918745920487e-01 -8.399280447648796999e-01 -6.040096095123058673e-01 5.387407187876355197e-01 -3.080206309480242322e-01 5.400805911736613618e-01 -4.229543796754789975e-01 5.201432895752740038e-01 -9.687474955156344381e-01 -3.083059232185694082e-02 8.290290537289471962e-01 6.176786248946963820e-01 -1.814542370809184846e-01 2.365504806060362564e-01
-2.192304645194743384e-01 -3.720066356198240554e-01 -1.477554451637369884e-02 1.518070909718193806e-01 -9.807991655590245217e-02 8.120381611215997664e-01 -8.426919690934179252e-01 -6.020652527735420589e-01 5.397325050154394566e-01 -3.110672153031074916e-01 5.400843359672783395e-01 -4.241158502032734701e-01 5.213171444377616703e-01 -9.682458844944255016e-01 -3.208569568011996470e-02 8.315357247121544226e-01 6.196810819081138844e-01 -1.800873766827658096e-01 2.381191254183963879e-01
-2.168108455843336668e-01 -3.695170662835663977e-01 -1.396622011831447768e-02 1.509244231806074754e-01 -9.969960089149976223e-02 8.122298648181439651e-01 -8.421015428173971307e-01 -6.033885165751926571e-01 5.369930705450207675e-01 -3.093664517955952431e-01 5.401164797728100764e-01 -4.224526281334803901e-01 5.221450189491428917e-01 -9.682429145482812638e-01 -2.950203321246403984e-02 8.298522583386569451e-01 6.173023748464201432e-01 -1.809964131677153087e-01 2.378459645634886932e-01
-2.175536497179485773e-01 -3.691938778654559883e-01 -1.370438622879558907e-02 1.511442997406518551e-01 -1.013761370031090597e-01 8.110833617055652756e-01 -8.438338826819052896e-01 -6.063091748372292367e-01 5.398498550114692041e-01 -3.074923922095387785e-01 5.393905266820175903e-01 -4.248179188615192614e-01 5.203974880795362301e-01 -9.677884408902687197e-01 -2.916229683971650888e-02 8.284890010501966273e-01 6.182973078304360159e-01 -1.796258408527277584e-01 2.371069026166993110e-01
-2.173183278056159962e-01 -3.692625373741151296e-01 -1.341728403368389402e-02 1.530359946210540500e-01 -9.947980908480917595e-02 8.111558751533667344e-01 -8.415595623558258520e-01 -6.040381129156726647e-01 5.407969025569611121e-01 -3.104581537210681641e-01 5.398445927751582829e-01 -4.238832343227610933e-01 5.212398447810266955e-01 -9.684387930691524815e-01 -3.200514254872047215e-02 8.298783212003237875e-01 6.198399071452488363e-01 -1.768117369670045014e-01 2.375033210783714932e-01
-2.149951494208531544e-01 -3.726305204930311921e-01 -1.586688687857008492e-02 1.516746767536659712e-01 -9.830291348324694811e-02 8.119276278999573160e-01 -8.425558173972841347e-01 -6.037994562800310661e-01 5.425302155330840037e-01 -3.085385163224145799e-01 5.392195542469200298e-01 -4.240395207177910519e-01 5.201311986212476812e-01 -9.682235648779661252e-01 -2.905389427053637480e-02 8.276687708614860473e-01 6.184728895751389066e-01 -1.828519516721177907e-01 2.348950492973967963e-01
-2.174707727215512976e-01 -3.695441734617426199e-01 -1.340854577541684793e-02 1.513450645786167392e-01 -9.878666304031716305e-02 8.126656490463199933e-01 -8.433282546839456773e-01 -6.033314178501191227e-01 5.387331806952928570e-01 -3.094297419460054210e-01 5.410059362803786298e-01 -4.235372241610524946e-01 5.225100983433458302e-01 -9.687800126805287126e-01 -3.318168628338619836e-02 8.292898651371922725e-01 6.188224946096514412e-01 -1.825508474683807669e-01 2.376026209017280677e-01
