-2.307807121555450758e-01 -4.274866427104814237e-01 -2.614281770298700902e-01 4.315588982876437107e-01 3.156685006777445318e-02 5.392791344414429311e-01 -9.507239162666126786e-01 -3.949694257707865863e-01 -3.550277022219581746e-01 5.168660339227879597e-01 4.705896897526667400e-01 7.685429983754306082e-01 -8.278444577264285620e-01 -8.123839302035733567e-01 1.893560905750000245e-01 7.908057738583976759e-01 3.457245656557308422e-01 -7.945486862611419454e-01 -4.425983832233456594e-01
-2.805477033355473493e-01 -1.073884508675114202e-01 -3.455082792885288967e-01 4.054902674415267749e-01 -7.914269369660500986e-02 5.201939409772216028e-01 -8.957845624264402229e-01 -1.002972722765327340e-02 -7.924142414051138505e-01 1.000000000000000000e+00 1.614834060290115669e-01 1.000000000000000000e+00 -9.189473266362304660e-01 -8.974252980896837428e-01 2.823911564044374600e-01 1.000000000000000000e+00 3.762736996317535554e-01 -9.626203270107172028e-01 -2.481802059123655591e-01
-2.879784191391503434e-01 -4.132808973469733194e-01 -3.523785152641015772e-01 3.779809624793528111e-01 5.081531699649467076e-03 4.866330667127495846e-01 -8.615591464196313831e-01 -2.431700901851071572e-01 -3.009287911322297004e-01 7.464567904182253244e-01 3.466415044583470717e-01 5.480703289573287673e-01 -9.412433768559480551e-01 -7.847631028315810164e-01 1.835594627846052207e-01 8.611859496831592020e-01 5.642398364943985722e-01 -6.558795591790229640e-01 -4.433090791052911595e-01
-2.811181029630834827e-01 -1.044073606174898972e-01 -3.012818910384651439e-01 1.157598902069676416e-01 -2.780149476566013411e-01 4.505456689609288468e-01 -8.914904245026441520e-01 -1.792956045369553664e-02 -4.763021427594019697e-01 5.086792559658914747e-01 3.097282609887952454e-01 8.570340836759841041e-01 -7.271295359640078670e-01 -1.000000000000000000e+00 2.002703280231019622e-01 9.976490540433046172e-01 3.425440187990096419e-01 -7.320181369770439872e-01 -5.735746288785925628e-01
-1.493164753658502431e-01 -1.093579393321553739e-01 -3.141274296238151242e-01 1.770856288503105391e-01 6.666056351975893635e-02 6.159916590174143725e-01 -9.859220751512324243e-01 -3.039379740227947657e-01 -5.402419556440793968e-01 6.635735436462478765e-01 3.820940959809608906e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -7.694291699248421157e-01 1.311130415170219665e-02 7.418675633495233068e-01 1.808098307066360322e-01 -1.000000000000000000e+00 -4.153540689914129169e-01
-4.477129643548826698e-01 -2.625811446523084736e-01 -8.382798557476645041e-02 4.915701613496658018e-01 -2.090510439276055052e-02 5.894393362963871175e-01 -8.643807176608806486e-01 -4.199515477525077589e-01 -2.033524332787835232e-01 6.091218362734982517e-01 6.054610285734692843e-01 6.465044549330570822e-01 -7.778170905235285426e-01 -8.343918490863131421e-01 4.627525754355947818e-01 8.739495284547662557e-01 1.768549024881712062e-01 -6.000872519441007302e-01 -4.403935211137048333e-01
-4.214918369081079863e-01 -2.009333755349003436e-01 -2.245417261507938189e-01 3.382223922906509306e-01 -1.293574662238183015e-01 7.671384785417036944e-01 -8.950979735027332351e-01 -2.727938767200250858e-01 -3.982865642524687777e-01 6.479205065466296931e-01 7.530141177588391965e-01 7.817934063553737545e-01 -8.783778320588927491e-01 -9.593515432099416484e-01 1.510941573869105381e-01 7.875848022713043406e-01 1.783762054381883844e-01 -9.374093196224945190e-01 -4.367867559440404834e-01
-3.164625156934167127e-01 1.100363667211617935e-02 -5.788031352007783070e-03 4.497030740164665308e-01 -3.177914766327658014e-01 2.394350969270433171e-01 -1.000000000000000000e+00 -2.253202088482149645e-01 -1.000000000000000000e+00 9.075800822450145189e-01 1.566224486441181174e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -5.845617348097481569e-02 1.000000000000000000e+00 2.236327290589550654e-01 -1.000000000000000000e+00 -1.511630132605221999e-01
-5.522468520086245558e-01 -3.695050562153141538e-01 -2.316777929304136563e-01 3.387571152860082146e-01 2.380641893920051877e-01 7.782939785550067047e-01 -9.020244212491463909e-01 -4.239821096586335880e-01 -1.935450747310472619e-01 6.965375749805163830e-01 7.119688695871804196e-01 8.161330369457913125e-01 -4.669310693067038054e-01 -8.890288658643369368e-01 2.479937172342207563e-01 7.395690030583520480e-01 1.307595258364769863e-01 -8.604561358129994009e-01 -3.703236471653029716e-01
-6.020032419368926968e-01 4.609567974055694961e-02 -2.716601880283784354e-01 2.412744001396667781e-01 -1.666824222375534181e-01 3.609127136345808839e-01 -9.669919982929264801e-01 -2.507814613549411153e-01 -6.579511206275368007e-01 8.619834309224740920e-01 4.659605436572655801e-01 9.108463974897632598e-01 -9.066261201029987005e-01 -8.325826142801160401e-01 3.525105272591498862e-01 8.910544766441612641e-01 2.410017356393967525e-01 -8.227457526043190361e-01 -3.367609518927224821e-01
