6.208189086914062500e+02 7.677307739257812500e+02
5.613646850585937500e+02 7.622749023437500000e+02
5.030281372070312500e+02 7.562136840820312500e+02
4.473322753906250000e+02 7.501605224609375000e+02
6.869232788085937500e+02 7.194029541015625000e+02
6.267301025390625000e+02 7.133321533203125000e+02
5.664920654296875000e+02 7.067991943359375000e+02
5.085257263183593750e+02 7.011945800781250000e+02
4.524772949218750000e+02 6.959320068359375000e+02
3.951282653808593750e+02 6.896262817382812500e+02
7.482581787109375000e+02 6.703931884765625000e+02
6.911958618164062500e+02 6.635174560546875000e+02
6.318982543945312500e+02 6.559989624023437500e+02
5.720469360351562500e+02 6.500412597656250000e+02
5.142832031250000000e+02 6.439019165039062500e+02
4.580729370117187500e+02 6.386865234375000000e+02
4.007438354492187500e+02 6.333577880859375000e+02
3.428434753417968750e+02 6.289066772460937500e+02
7.543870849609375000e+02 6.097677612304687500e+02
6.962005615234375000e+02 6.040973510742187500e+02
6.371877441406250000e+02 5.978981933593750000e+02
5.782626342773437500e+02 5.919362792968750000e+02
5.201693115234375000e+02 5.866845092773437500e+02
4.632887573242187500e+02 5.807235717773437500e+02
4.078138732910156250e+02 5.754713745117187500e+02
3.494968261718750000e+02 5.707544555664062500e+02
7.607229003906250000e+02 5.508311767578125000e+02
7.018523559570312500e+02 5.455284423828125000e+02
6.427666015625000000e+02 5.394248046875000000e+02
5.844987792968750000e+02 5.338042602539062500e+02
5.260618286132812500e+02 5.277084960937500000e+02
4.689341735839843750e+02 5.219417114257812500e+02
4.141311645507812500e+02 5.165256958007812500e+02
3.561947937011718750e+02 5.116687927246093750e+02
7.671283569335937500e+02 4.928233642578125000e+02
7.076951293945312500e+02 4.870586547851562500e+02
6.483158569335937500e+02 4.811510620117187500e+02
5.900622558593750000e+02 4.750643615722656250e+02
5.316778564453125000e+02 4.690110778808593750e+02
4.741717529296875000e+02 4.630111694335937500e+02
4.207377319335937500e+02 4.580322875976562500e+02
3.631531372070312500e+02 4.535194702148437500e+02
7.725691528320312500e+02 4.366344604492187500e+02
7.130585937500000000e+02 4.303496704101562500e+02
6.540667114257812500e+02 4.240974426269531250e+02
5.951784057617187500e+02 4.180057983398437500e+02
5.367148437500000000e+02 4.112410888671875000e+02
4.810659179687500000e+02 4.062574157714843750e+02
4.272762756347656250e+02 4.013405761718750000e+02
3.693531188964843750e+02 3.954978332519531250e+02
7.782910156250000000e+02 3.792927551269531250e+02
7.182686157226562500e+02 3.728601074218750000e+02
6.595111083984375000e+02 3.667273864746093750e+02
6.002940673828125000e+02 3.608395996093750000e+02
5.423421630859375000e+02 3.554802856445312500e+02
4.870524597167968750e+02 3.501368103027343750e+02
4.317081909179687500e+02 3.433378601074218750e+02
3.753399658203125000e+02 3.361251831054687500e+02
7.231791992187500000e+02 3.157227172851562500e+02
6.655946044921875000e+02 3.096213684082031250e+02
6.066199340820312500e+02 3.046734313964843750e+02
5.485361328125000000e+02 3.000863342285156250e+02
4.916965332031250000e+02 2.948357543945312500e+02
4.355292053222656250e+02 2.886694030761718750e+02
